Vehicle_ID,Frame_ID,Local_X_RT,Local_Y_RT,Local_X_RB,Local_Y_RB,Local_X_LB,Local_Y_LB,Local_X_LT,Local_Y_LT,Local_X,Local_Y,V_Class,V_Direction,Speed_X,Speed_Y,V_Length,V_Width,V_Heading,Lane_ID,Event_Index,Vehicle_ID_Event,Start_Frame,End_Frame,Lane_Change_Frame,From_Lane,To_Lane,Lane_Path,Window_Start_Frame,Window_End_Frame,Time_Offset
392,2633,2379,348,2378,326,2326,328,2327,350,2352.5,338.07,1,1,10.857,-0.53571,5.2,2.3,-2.2026,3,1,392,2535,2598,2587,1,2,1->2,2537,2637,4.6
392,2634,2390,348,2389,325,2338,327,2338,350,2363.3,337.54,1,1,10.75,-0.57143,5.2,2.3,-2.2242,3,1,392,2535,2598,2587,1,2,1->2,2537,2637,4.7
392,2635,2401,347,2400,325,2348,327,2349,349,2374.1,336.96,1,1,10.5,-0.57143,5.2,2.3,-2.2026,3,1,392,2535,2598,2587,1,2,1->2,2537,2637,4.8
392,2636,2412,347,2411,324,2358,326,2359,349,2384.6,336.39,1,1,10.357,-0.5,5.2,2.3,-2.1611,3,1,392,2535,2598,2587,1,2,1->2,2537,2637,4.9
392,2637,2422,346,2421,323,2368,326,2369,348,2394.9,335.89,1,1,10.107,-0.57143,5.2,2.3,-2.7004,3,1,392,2535,2598,2587,1,2,1->2,2537,2637,5.0
433,2922,702,383,702,361,648,360,648,383,675.25,371.75,1,1,20.286,0.14286,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-5.0
433,2923,722,383,723,361,668,361,668,383,695.54,371.89,1,1,20.286,0.071429,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.9
433,2924,743,383,743,361,689,361,689,383,715.82,371.96,1,1,20.357,0.14286,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.8
433,2925,763,384,763,361,709,361,709,383,736.18,372.11,1,1,20.429,0.035714,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.7
433,2926,784,383,784,361,729,361,729,383,756.61,372.14,1,1,20.393,0.035714,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.6
433,2927,804,384,804,361,750,361,750,383,777.0,372.18,1,1,20.429,0.071429,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.5
433,2928,825,384,825,361,770,361,770,384,797.43,372.25,1,1,20.429,5.6843e-14,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.4
433,2929,845,383,845,361,791,361,791,383,817.86,372.25,1,1,20.5,0.14286,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.3
433,2930,865,384,865,361,811,361,811,383,838.36,372.39,1,1,20.536,0.035714,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.2
433,2931,886,384,886,361,832,361,832,384,858.89,372.43,1,1,20.5,-0.035714,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.1
433,2932,906,384,906,361,852,361,852,383,879.39,372.39,1,1,20.571,0.10714,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-4.0
433,2933,927,384,927,362,873,362,873,384,899.96,372.5,1,1,20.571,0.10714,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.9
433,2934,947,384,948,362,894,361,894,383,920.54,372.61,1,1,20.571,0.0,5.1,2.2,1.0709,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.8
433,2935,968,384,968,361,914,361,914,383,941.11,372.61,1,1,20.714,0.035714,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.7
433,2936,989,384,989,362,935,361,935,384,961.82,372.64,1,1,20.714,-5.6843e-14,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.6
433,2937,1009,384,1009,362,955,362,955,384,982.54,372.64,1,1,20.607,0.035714,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.5
433,2938,1030,384,1030,361,976,361,976,384,1003.1,372.68,1,1,20.679,0.071429,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.4
433,2939,1050,384,1051,362,998,361,997,383,1023.8,372.75,1,1,20.643,-0.035714,5.1,2.2,1.0809,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.3
433,2940,1072,384,1072,362,1018,362,1018,384,1044.5,372.71,1,1,20.714,0.071429,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.2
433,2941,1092,384,1092,362,1038,361,1038,384,1065.2,372.79,1,1,20.714,0.14286,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.1
433,2942,1112,384,1113,362,1059,361,1059,384,1085.9,372.93,1,1,20.714,0.21429,5.1,2.2,0.53046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-3.0
433,2943,1133,384,1134,362,1080,361,1079,383,1106.6,373.14,1,1,20.679,0.10714,5.1,2.2,1.0609,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.9
433,2944,1153,385,1153,363,1101,362,1101,384,1127.3,373.25,1,1,20.786,0.10714,5.1,2.2,1.1017,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.8
433,2945,1174,385,1174,363,1122,362,1122,384,1148.1,373.36,1,1,20.821,0.25,5.1,2.2,1.1017,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.7
433,2946,1195,386,1196,364,1143,362,1142,384,1168.9,373.61,1,1,20.857,0.17857,5.1,2.2,2.1611,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.6
433,2947,1216,385,1216,363,1164,363,1163,384,1189.8,373.79,1,1,21.0,0.10714,5.1,2.2,0.54046,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.5
433,2948,1237,385,1237,363,1184,362,1184,384,1210.8,373.89,1,1,21.0,0.14286,5.1,2.2,1.0809,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.4
433,2949,1258,386,1258,364,1205,363,1205,385,1231.8,374.04,1,1,21.0,0.10714,5.1,2.2,1.0809,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.3
433,2950,1278,385,1279,363,1227,363,1226,384,1252.8,374.14,1,1,21.0,0.14286,5.1,2.2,0.55085,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.2
433,2951,1300,386,1300,363,1248,363,1248,385,1273.8,374.29,1,1,21.0,0.21429,5.1,2.2,0.55085,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.1
433,2952,1321,386,1321,364,1269,363,1269,385,1294.8,374.5,1,1,21.036,0.071429,5.1,2.2,1.1017,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-2.0
433,2953,1342,386,1342,364,1290,364,1290,385,1315.8,374.57,1,1,21.071,0.25,5.1,2.2,0.55085,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.9
433,2954,1362,386,1363,364,1311,364,1311,385,1336.9,374.82,1,1,21.143,0.21429,5.1,2.2,0.56165,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.8
433,2955,1383,386,1383,364,1332,364,1332,386,1358.0,375.04,1,1,21.071,0.17857,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.7
433,2956,1405,386,1405,365,1353,364,1352,385,1379.1,375.21,1,1,21.071,0.25,5.1,2.2,1.0913,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.6
433,2957,1425,386,1425,365,1375,365,1375,386,1400.1,375.46,1,1,21.071,0.32143,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.5
433,2958,1447,386,1447,366,1397,365,1397,386,1421.2,375.79,1,1,21.107,0.25,5.1,2.2,0.57288,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.4
433,2959,1466,387,1467,366,1419,365,1418,385,1442.3,376.04,1,1,21.179,0.28571,5.1,2.2,1.7897,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.3
433,2960,1489,387,1489,366,1438,366,1438,387,1463.5,376.32,1,1,21.143,0.35714,5.1,2.2,0.0,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.2
433,2961,1509,388,1510,367,1459,366,1459,387,1484.6,376.68,1,1,21.0,0.39286,5.1,2.2,1.1345,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.1
433,2962,1531,388,1531,367,1480,366,1479,386,1505.6,377.07,1,1,21.107,0.53571,5.1,2.2,1.663,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-1.0
433,2963,1552,388,1552,367,1502,366,1502,387,1526.7,377.61,1,1,21.107,0.5,5.1,2.2,1.1458,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.9
433,2964,1573,389,1574,368,1523,367,1522,388,1547.9,378.11,1,1,21.286,0.60714,5.1,2.2,1.1233,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.8
433,2965,1594,389,1594,369,1544,368,1544,388,1569.1,378.71,1,1,21.393,0.67857,5.1,2.2,1.1458,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.7
433,2966,1615,390,1615,370,1566,369,1565,389,1590.5,379.39,1,1,21.25,0.78571,5.1,2.2,1.1575,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.6
433,2967,1635,391,1636,371,1587,369,1587,389,1611.8,380.18,1,1,21.286,0.75,5.1,2.2,2.3616,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.5
433,2968,1658,392,1658,372,1609,370,1608,391,1633.1,380.93,1,1,21.357,0.78571,5.1,2.2,1.7415,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.4
433,2969,1679,393,1680,372,1631,370,1630,391,1654.4,381.71,1,1,21.357,0.71429,5.1,2.2,2.3373,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.3
433,2970,1701,394,1701,373,1651,371,1650,392,1675.8,382.43,1,1,21.429,0.78571,5.1,2.2,2.2682,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.2
433,2971,1721,395,1722,374,1673,371,1672,393,1697.2,383.21,1,1,21.464,0.67857,5.1,2.2,2.9204,2,1,433,2900,2975,2972,2,1,2->1,2922,3022,-0.1
433,2972,1743,395,1743,374,1694,373,1694,394,1718.7,383.89,1,1,21.429,0.71429,5.1,2.2,1.1691,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.0
433,2973,1764,395,1764,375,1716,374,1715,394,1740.1,384.61,1,1,21.393,0.71429,5.1,2.2,1.1813,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.1
433,2974,1784,396,1785,377,1738,375,1738,394,1761.5,385.32,1,1,21.393,0.89286,5.1,2.2,2.4631,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.2
433,2975,1807,397,1808,377,1760,375,1759,395,1782.9,386.21,1,1,21.5,0.78571,5.1,2.2,2.3859,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.3
433,2976,1829,397,1829,377,1781,376,1781,396,1804.4,387.0,1,1,21.5,0.85714,5.1,2.2,1.1935,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.4
433,2977,1850,399,1851,378,1801,376,1800,397,1825.9,387.86,1,1,21.536,0.78571,5.1,2.2,2.2906,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.5
433,2978,1871,401,1872,380,1822,378,1822,399,1847.4,388.64,1,1,21.357,0.89286,5.1,2.2,2.314,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.6
433,2979,1893,401,1894,380,1845,378,1844,399,1868.8,389.54,1,1,21.393,0.85714,5.1,2.2,2.3373,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.7
433,2980,1915,402,1915,381,1866,379,1865,400,1890.2,390.39,1,1,21.357,0.78571,5.1,2.2,2.314,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.8
433,2981,1936,403,1937,381,1888,379,1887,401,1911.5,391.18,1,1,21.429,0.64286,5.1,2.2,2.3373,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,0.9
433,2982,1958,404,1958,382,1908,381,1908,402,1933.0,391.82,1,1,21.286,0.64286,5.1,2.2,1.7182,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.0
433,2983,1979,404,1980,383,1930,381,1930,402,1954.2,392.46,1,1,21.464,0.60714,5.1,2.2,2.314,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.1
433,2984,1999,404,2000,383,1951,382,1950,403,1975.7,393.07,1,1,21.357,0.60714,5.1,2.2,1.1691,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.2
433,2985,2021,405,2021,384,1973,383,1972,404,1997.1,393.68,1,1,21.393,0.39286,5.1,2.2,1.1813,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.3
433,2986,2043,405,2043,384,1993,383,1993,404,2018.5,394.07,1,1,21.321,0.57143,5.1,2.2,1.1458,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.4
433,2987,2065,406,2065,384,2016,384,2016,405,2039.8,394.64,1,1,21.643,0.57143,5.1,2.2,0.58457,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.5
433,2988,2086,406,2086,385,2037,385,2037,405,2061.4,395.21,1,1,21.464,0.46429,5.1,2.2,0.58457,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.6
433,2989,2107,406,2107,385,2059,384,2058,405,2082.9,395.68,1,1,21.464,0.57143,5.1,2.2,1.1813,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.7
433,2990,2128,407,2128,387,2080,386,2080,406,2104.4,396.25,1,1,21.286,0.42857,5.1,2.2,1.1935,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.8
433,2991,2150,408,2151,387,2103,386,2102,407,2125.6,396.68,1,1,21.321,0.42857,5.1,2.2,1.1935,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,1.9
433,2992,2172,408,2172,387,2122,387,2122,407,2147.0,397.11,1,1,21.393,0.57143,5.1,2.2,0.57288,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.0
433,2993,2193,409,2193,388,2144,387,2143,408,2168.4,397.68,1,1,21.357,0.42857,5.1,2.2,1.1575,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.1
433,2994,2214,408,2214,388,2165,387,2165,408,2189.7,398.11,1,1,21.25,0.35714,5.1,2.2,0.58457,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.2
433,2995,2235,409,2235,388,2187,388,2186,408,2211.0,398.46,1,1,21.321,0.39286,5.1,2.2,0.58457,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.3
433,2996,2257,410,2258,389,2208,388,2207,409,2232.3,398.86,1,1,21.429,0.35714,5.1,2.2,1.1458,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.4
433,2997,2279,410,2279,389,2228,389,2228,410,2253.7,399.21,1,1,21.464,0.42857,5.1,2.2,0.0,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.5
433,2998,2300,410,2300,389,2251,389,2250,410,2275.2,399.64,1,1,21.464,0.42857,5.1,2.2,0.0,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.6
433,2999,2320,411,2321,390,2272,389,2272,410,2296.6,400.07,1,1,21.393,0.28571,5.1,2.2,1.1813,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.7
433,3000,2342,411,2343,390,2294,390,2294,411,2318.0,400.36,1,1,21.429,0.28571,5.1,2.2,0.0,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.8
433,3001,2364,412,2365,390,2315,390,2315,411,2339.5,400.64,1,1,21.393,0.28571,5.1,2.2,0.58457,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,2.9
433,3002,2386,412,2386,391,2336,390,2336,412,2360.9,400.93,1,1,21.429,0.21429,5.1,2.2,0.57288,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.0
433,3003,2407,412,2407,391,2358,390,2357,411,2382.3,401.14,1,1,21.321,0.25,5.1,2.2,1.1575,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.1
433,3004,2428,413,2429,391,2379,390,2378,412,2403.6,401.39,1,1,21.357,0.28571,5.1,2.2,1.1458,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.2
433,3005,2450,413,2450,391,2400,390,2400,412,2425.0,401.68,1,1,21.357,0.32143,5.1,2.2,1.1458,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.3
433,3006,2471,413,2471,391,2422,390,2421,412,2446.3,402.0,1,1,21.357,0.35714,5.1,2.2,1.1575,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.4
433,3007,2493,413,2493,392,2442,391,2442,413,2467.7,402.36,1,1,21.357,0.32143,5.1,2.2,0.56165,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.5
433,3008,2514,414,2514,392,2465,392,2464,413,2489.0,402.68,1,1,21.321,0.35714,5.1,2.2,0.57288,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.6
433,3009,2535,415,2535,393,2486,392,2486,414,2510.4,403.04,1,1,21.321,0.39286,5.1,2.2,1.1691,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.7
433,3010,2556,415,2557,393,2507,392,2507,414,2531.7,403.43,1,1,21.357,0.28571,5.1,2.2,1.1575,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.8
433,3011,2578,415,2578,393,2528,393,2528,414,2553.0,403.71,1,1,21.25,0.21429,5.1,2.2,0.57288,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,3.9
433,3012,2599,415,2599,393,2550,393,2549,415,2574.3,403.93,1,1,21.357,0.10714,5.1,2.2,0.0,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.0
433,3013,2621,415,2621,394,2570,393,2570,415,2595.6,404.04,1,1,21.25,0.10714,5.1,2.2,0.56165,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.1
433,3014,2642,416,2642,393,2592,393,2592,415,2616.9,404.14,1,1,21.357,0.035714,5.1,2.2,0.57288,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.2
433,3015,2663,416,2663,393,2613,393,2613,415,2638.2,404.18,1,1,21.5,0.10714,5.1,2.2,0.57288,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.3
433,3016,2685,415,2685,394,2635,393,2635,415,2659.8,404.29,1,1,21.357,0.035714,5.1,2.2,0.57288,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.4
433,3017,2705,415,2705,394,2656,393,2656,415,2681.1,404.32,1,1,21.429,0.071429,5.1,2.2,0.58457,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.5
433,3018,2727,415,2727,393,2678,393,2678,415,2702.5,404.39,1,1,21.357,0.035714,5.1,2.2,0.0,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.6
433,3019,2750,416,2750,393,2699,394,2700,416,2723.9,404.43,1,1,21.286,0.035714,5.1,2.2,-0.56165,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.7
433,3020,2770,415,2770,394,2720,394,2720,415,2745.2,404.46,1,1,21.429,0.071429,5.1,2.2,0.0,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.8
433,3021,2791,415,2791,394,2743,394,2743,416,2766.6,404.54,1,1,21.214,0.071429,5.1,2.2,-0.59674,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,4.9
433,3022,2812,416,2812,394,2763,393,2763,415,2787.8,404.61,1,1,21.107,-0.071429,5.1,2.2,1.1691,1,1,433,2900,2975,2972,2,1,2->1,2922,3022,5.0
620,4111,201,364,201,343,145,342,145,363,172.46,352.79,1,1,19.929,0.10714,5.1,2.0,1.023,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-5.0
620,4112,220,364,220,343,165,342,165,363,192.39,352.89,1,1,19.821,0.14286,5.1,2.0,1.0416,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.9
620,4113,239,364,240,343,185,342,184,363,212.21,353.04,1,1,19.714,0.10714,5.1,2.0,1.0416,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.8
620,4114,259,364,260,343,205,342,205,363,231.93,353.14,1,1,19.786,0.071429,5.1,2.0,1.0513,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.7
620,4115,279,364,279,343,224,342,224,363,251.71,353.21,1,1,19.714,0.071429,5.1,2.0,1.0416,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.6
620,4116,299,364,299,344,244,343,243,363,271.43,353.29,1,1,19.75,0.14286,5.1,2.0,1.0323,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.5
620,4117,319,364,319,344,263,343,263,363,291.18,353.43,1,1,19.679,0.14286,5.1,2.0,1.023,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.4
620,4118,339,364,339,343,284,343,284,364,310.86,353.57,1,1,19.786,0.21429,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.3
620,4119,358,364,358,343,303,343,303,364,330.64,353.79,1,1,19.571,0.14286,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.2
620,4120,378,365,378,344,323,343,322,364,350.21,353.93,1,1,19.714,0.17857,5.1,2.0,1.0323,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.1
620,4121,397,365,398,344,343,343,342,364,369.93,354.11,1,1,19.714,0.21429,5.1,2.0,1.0416,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-4.0
620,4122,417,365,418,344,363,344,362,365,389.64,354.32,1,1,19.786,0.21429,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.9
620,4123,435,365,435,344,382,344,381,365,409.43,354.54,1,1,19.75,0.21429,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.8
620,4124,456,365,456,345,402,344,402,365,429.18,354.75,1,1,19.786,0.21429,5.1,2.0,0.53046,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.7
620,4125,476,366,477,345,423,344,422,365,448.96,354.96,1,1,19.786,0.25,5.1,2.0,1.0609,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.6
620,4126,496,366,497,345,442,344,441,365,468.75,355.21,1,1,20.036,0.25,5.1,2.0,1.0416,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.5
620,4127,516,366,516,345,461,345,461,366,488.79,355.46,1,1,20.0,0.17857,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.4
620,4128,536,367,537,346,481,344,480,365,508.79,355.64,1,1,19.857,0.28571,5.1,2.0,2.0454,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.3
620,4129,555,367,556,347,502,345,501,366,528.64,355.93,1,1,19.964,0.21429,5.1,2.0,1.591,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.2
620,4130,575,367,576,347,522,345,521,366,548.61,356.14,1,1,20.071,0.17857,5.1,2.0,1.591,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.1
620,4131,596,367,596,346,542,345,542,366,568.68,356.32,1,1,20.036,0.25,5.1,2.0,1.0609,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-3.0
620,4132,616,368,616,347,561,346,561,367,588.71,356.57,1,1,20.143,0.10714,5.1,2.0,1.0416,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.9
620,4133,636,367,636,346,582,346,581,367,608.86,356.68,1,1,20.0,0.17857,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.8
620,4134,656,368,656,346,602,346,602,367,628.86,356.86,1,1,20.143,0.14286,5.1,2.0,0.53046,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.7
620,4135,675,368,676,347,622,346,622,368,649.0,357.0,1,1,20.143,0.071429,5.1,2.0,0.53046,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.6
620,4136,697,368,697,347,642,346,642,367,669.14,357.07,1,1,20.286,0.071429,5.1,2.0,1.0416,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.5
620,4137,716,368,716,347,661,347,661,368,689.43,357.14,1,1,20.321,0.035714,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.4
620,4138,737,368,737,347,683,346,683,367,709.75,357.18,1,1,20.25,-0.035714,5.1,2.0,1.0609,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.3
620,4139,757,368,757,347,702,347,702,368,730.0,357.14,1,1,20.357,-0.071429,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.2
620,4140,778,367,777,346,724,347,724,368,750.36,357.07,1,1,20.429,-0.071429,5.1,2.0,-1.0709,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.1
620,4141,798,367,798,346,744,347,745,368,770.79,357.0,1,1,20.071,-0.035714,5.1,2.0,-1.0709,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-2.0
620,4142,817,367,817,346,764,347,764,368,790.86,356.96,1,1,20.214,-0.21429,5.1,2.0,-1.0809,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.9
620,4143,839,367,839,346,785,346,785,367,811.07,356.75,1,1,20.25,-0.21429,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.8
620,4144,858,367,858,346,805,347,805,368,831.32,356.54,1,1,20.214,-0.25,5.1,2.0,-1.0809,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.7
620,4145,877,367,877,346,824,347,824,367,851.54,356.29,1,1,20.357,-0.28571,5.1,2.0,-0.54046,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.6
620,4146,898,366,898,345,844,346,844,367,871.89,356.0,1,1,20.179,-0.25,5.1,2.0,-1.0609,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.5
620,4147,920,366,920,345,865,345,865,366,892.07,355.75,1,1,20.214,-0.5,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.4
620,4148,939,365,939,344,886,345,887,367,912.29,355.25,1,1,20.357,-0.39286,5.1,2.0,-1.6418,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.3
620,4149,960,365,959,343,906,345,907,367,932.64,354.86,1,1,20.286,-0.42857,5.1,2.0,-2.1611,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.2
620,4150,980,365,979,343,927,345,927,366,952.93,354.43,1,1,20.214,-0.39286,5.1,2.0,-1.6418,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.1
620,4151,999,364,999,343,947,343,947,364,973.14,354.04,1,1,20.143,-0.46429,5.1,2.0,0.0,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-1.0
620,4152,1019,364,1019,343,967,344,967,365,993.29,353.57,1,1,20.107,-0.42857,5.1,2.0,-1.1017,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-0.9
620,4153,1039,363,1039,342,987,343,987,364,1013.4,353.14,1,1,20.0,-0.53571,5.1,2.0,-1.1017,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-0.8
620,4154,1061,363,1061,342,1007,343,1007,363,1033.4,352.61,1,1,19.929,-0.35714,5.1,2.0,-0.53046,2,1,620,4114,4193,4161,2,3,2->3,4111,4211,-0.7
